team,conf,adjem,adjo,adjd,luck,Season,TeamID
penn,Ivy,-14.61,97.3,111.9,-0.042,2010,1335
penn,Ivy,-9.7,96.1,105.8,-0.032,2009,1335
penn,Ivy,-12.72,96.1,108.8,0.078,2008,1335
penn,Ivy,7.69,109.8,102.1,0.047,2007,1335
penn,Ivy,7.3,101.8,94.5,-0.03,2006,1335
penn,Ivy,9.6,102.1,92.5,0.034,2005,1335
penn,Ivy,9.8,109.0,99.2,-0.07200000000000001,2004,1335
penn,Ivy,13.35,110.3,96.9,0.035,2003,1335
penn,Ivy,12.23,110.2,98.0,-0.019,2002,1335
northeastern,CAA,2.19,105.4,103.2,-0.113,2020,1318
northeastern,CAA,8.75,111.5,102.7,0.023,2019,1318
northeastern,CAA,7.34,107.8,100.5,0.03,2018,1318
northeastern,CAA,0.63,107.0,106.4,-0.013999999999999999,2017,1318
northeastern,CAA,3.38,107.0,103.7,0.016,2016,1318
northeastern,CAA,5.12,108.3,103.1,0.025,2015,1318
northeastern,CAA,-3.16,101.4,104.5,-0.047,2014,1318
northeastern,CAA,-0.76,106.4,107.2,0.079,2013,1318
northeastern,CAA,-2.22,100.5,102.7,0.038,2012,1318
northeastern,CAA,-2.59,108.8,111.4,0.023,2011,1318
northeastern,CAA,11.32,106.5,95.2,-0.057,2010,1318
northeastern,CAA,6.84,106.4,99.6,0.023,2009,1318
northeastern,CAA,1.42,103.2,101.7,-0.043,2008,1318
northeastern,CAA,-2.8,101.2,104.0,0.013999999999999999,2007,1318
northeastern,CAA,5.9,107.0,101.1,0.039,2006,1318
northeastern,AE,4.15,105.8,101.6,0.084,2005,1318
northeastern,AE,-4.26,103.0,107.3,0.052000000000000005,2004,1318
northeastern,AE,-5.33,98.9,104.2,-0.004,2003,1318
northeastern,AE,-13.5,98.1,111.6,-0.129,2002,1318
marshall,CUSA,2.11,101.2,99.1,-0.037000000000000005,2020,1267
marshall,CUSA,-0.16,107.9,108.1,0.10800000000000001,2019,1267
marshall,CUSA,6.53,109.4,102.9,0.06,2018,1267
marshall,CUSA,1.13,110.8,109.7,0.027000000000000003,2017,1267
marshall,CUSA,1.84,111.0,109.1,-0.018000000000000002,2016,1267
marshall,CUSA,-8.05,96.3,104.3,-0.049,2015,1267
marshall,CUSA,-5.82,99.9,105.7,-0.109,2014,1267
marshall,CUSA,-4.35,102.3,106.6,-0.009000000000000001,2013,1267
marshall,CUSA,9.32,109.4,100.1,0.026000000000000002,2012,1267
marshall,CUSA,7.99,108.6,100.6,-0.013000000000000001,2011,1267
marshall,CUSA,10.18,110.1,99.9,0.022000000000000002,2010,1267
marshall,CUSA,0.92,107.2,106.3,0.003,2009,1267
marshall,CUSA,2.56,106.2,103.6,-0.006999999999999999,2008,1267
marshall,CUSA,-2.97,100.7,103.7,0.07400000000000001,2007,1267
marshall,CUSA,-6.02,98.1,104.1,0.034,2006,1267
marshall,MAC,-3.8,104.0,107.8,0.006999999999999999,2005,1267
marshall,MAC,-2.44,101.2,103.6,0.039,2004,1267
marshall,MAC,-0.77,102.2,102.9,-0.027000000000000003,2003,1267
marshall,MAC,-0.55,110.0,110.5,0.037000000000000005,2002,1267
valparaiso,MVC,2.06,104.5,102.5,0.02,2020,1434
valparaiso,MVC,-4.91,97.9,102.8,0.003,2019,1434
valparaiso,MVC,1.78,103.0,101.2,-0.053,2018,1434
valparaiso,Horz,5.82,106.3,100.5,0.069,2017,1434
valparaiso,Horz,15.46,107.5,92.0,-0.006999999999999999,2016,1434
valparaiso,Horz,11.13,107.4,96.3,0.053,2015,1434
valparaiso,Horz,0.5,104.2,103.7,-0.027999999999999997,2014,1434
valparaiso,Horz,11.42,110.7,99.3,0.021,2013,1434
valparaiso,Horz,3.07,106.0,102.9,0.10099999999999999,2012,1434
valparaiso,Horz,6.6,106.4,99.8,0.057,2011,1434
valparaiso,Horz,-0.92,110.7,111.6,0.015,2010,1434
valparaiso,Horz,-5.27,99.7,105.0,-0.07400000000000001,2009,1434
valparaiso,Horz,4.7,107.9,103.2,0.049,2008,1434
valparaiso,MCon,1.32,101.1,99.7,-0.003,2007,1434
valparaiso,MCon,-1.17,105.1,106.2,0.003,2006,1434
valparaiso,MCon,-2.95,104.6,107.6,0.067,2005,1434
valparaiso,MCon,0.53,100.1,99.6,0.068,2004,1434
valparaiso,MCon,6.66,103.7,97.1,0.021,2003,1434
valparaiso,MCon,13.63,111.5,97.8,-0.032,2002,1434
chattanooga,SC,1.87,106.6,104.8,0.025,2020,1151
chattanooga,SC,-7.85,101.5,109.3,0.025,2019,1151
chattanooga,SC,-12.53,99.2,111.8,-0.024,2018,1151
chattanooga,SC,4.32,106.6,102.3,-0.01,2017,1151
chattanooga,SC,6.5,107.5,101.0,0.132,2016,1151
chattanooga,SC,0.09,105.6,105.5,0.10099999999999999,2015,1151
chattanooga,SC,-9.48,100.6,110.1,0.054000000000000006,2014,1151
chattanooga,SC,-14.12,97.7,111.8,0.018000000000000002,2013,1151
chattanooga,SC,-8.93,97.7,106.7,-0.115,2012,1151
chattanooga,SC,-9.36,99.1,108.5,0.135,2011,1151
chattanooga,SC,-8.19,96.9,105.1,0.033,2010,1151
chattanooga,SC,-4.04,104.3,108.4,0.040999999999999995,2009,1151
chattanooga,SC,0.89,102.4,101.5,0.049,2008,1151
chattanooga,SC,-4.26,99.7,104.0,-0.027000000000000003,2007,1151
chattanooga,SC,-7.18,98.8,106.0,0.107,2006,1151
chattanooga,SC,0.03,98.9,98.8,0.059000000000000004,2005,1151
chattanooga,SC,1.18,111.2,110.0,0.043,2004,1151
chattanooga,SC,3.34,110.6,107.3,0.034,2003,1151
chattanooga,SC,2.36,103.7,101.3,-0.012,2002,1151
buffalo,MAC,1.84,104.1,102.3,0.045,2020,1138
buffalo,MAC,20.34,114.9,94.6,0.040999999999999995,2019,1138
buffalo,MAC,11.53,114.7,103.2,0.006,2018,1138
buffalo,MAC,3.14,105.3,102.2,-0.053,2017,1138
buffalo,MAC,2.95,105.9,102.9,0.044000000000000004,2016,1138
buffalo,MAC,11.87,111.3,99.4,0.001,2015,1138
buffalo,MAC,6.36,109.7,103.4,-0.033,2014,1138
buffalo,MAC,-1.4,103.3,104.7,-0.067,2013,1138
buffalo,MAC,7.92,107.3,99.4,-0.0,2012,1138
buffalo,MAC,4.92,104.0,99.1,-0.078,2011,1138
buffalo,MAC,1.47,106.6,105.1,0.065,2010,1138
buffalo,MAC,3.96,102.6,98.6,0.036000000000000004,2009,1138
buffalo,MAC,-2.46,100.6,103.1,-0.10400000000000001,2008,1138
buffalo,MAC,-4.0,98.5,102.5,0.015,2007,1138
buffalo,MAC,2.56,106.0,103.4,0.03,2006,1138
buffalo,MAC,9.87,107.4,97.5,0.055999999999999994,2005,1138
buffalo,MAC,4.67,107.6,102.9,-0.018000000000000002,2004,1138
buffalo,MAC,-10.33,95.4,105.8,-0.127,2003,1138
buffalo,MAC,-1.84,99.6,101.4,-0.034,2002,1138
fiu,CUSA,1.58,103.7,102.1,0.01,2020,1198
fiu,CUSA,-3.25,101.9,105.1,0.10400000000000001,2019,1198
fiu,CUSA,-5.33,98.4,103.7,-0.039,2018,1198
fiu,CUSA,-9.62,102.9,112.5,-0.171,2017,1198
fiu,CUSA,-5.67,103.2,108.8,-0.127,2016,1198
fiu,CUSA,-8.57,96.0,104.6,0.09,2015,1198
fiu,CUSA,-5.48,101.4,106.9,0.054000000000000006,2014,1198
fiu,SB,-1.39,101.6,102.9,0.07,2013,1198
fiu,SB,-5.45,99.4,104.9,-0.068,2012,1198
fiu,SB,-11.24,100.6,111.9,-0.013000000000000001,2011,1198
fiu,SB,-14.45,98.7,113.1,-0.018000000000000002,2010,1198
fiu,SB,-8.84,97.3,106.1,0.049,2009,1198
fiu,SB,-8.94,93.0,102.0,-0.040999999999999995,2008,1198
fiu,SB,-12.61,95.1,107.7,0.09,2007,1198
fiu,SB,-10.88,89.6,100.5,0.009000000000000001,2006,1198
fiu,SB,-3.66,98.4,102.0,0.04,2005,1198
fiu,SB,-20.85,84.0,104.8,-0.015,2004,1198
fiu,SB,-6.29,95.0,101.3,-0.10099999999999999,2003,1198
fiu,SB,-6.56,96.4,103.0,-0.011000000000000001,2002,1198
princeton,Ivy,1.5,107.0,105.5,-0.025,2020,1343
princeton,Ivy,-1.0,98.7,99.7,0.10099999999999999,2019,1343
princeton,Ivy,-2.44,105.3,107.8,-0.055,2018,1343
princeton,Ivy,12.61,109.0,96.4,0.006999999999999999,2017,1343
princeton,Ivy,10.63,112.3,101.7,0.036000000000000004,2016,1343
princeton,Ivy,0.55,107.4,106.9,-0.032,2015,1343
princeton,Ivy,6.46,106.4,99.9,0.013999999999999999,2014,1343
princeton,Ivy,7.88,108.8,100.9,-0.071,2013,1343
princeton,Ivy,7.26,107.8,100.5,-0.018000000000000002,2012,1343
princeton,Ivy,9.09,107.2,98.1,0.091,2011,1343
princeton,Ivy,5.29,98.6,93.3,0.008,2010,1343
princeton,Ivy,-8.72,95.5,104.3,-0.034,2009,1343
princeton,Ivy,-15.68,93.2,108.9,-0.039,2008,1343
princeton,Ivy,-10.68,92.5,103.1,-0.006999999999999999,2007,1343
princeton,Ivy,-9.35,97.0,106.4,0.065,2006,1343
princeton,Ivy,2.06,105.2,103.1,-0.017,2005,1343
princeton,Ivy,4.86,106.3,101.4,0.033,2004,1343
princeton,Ivy,2.99,109.2,106.2,-0.027000000000000003,2003,1343
princeton,Ivy,1.47,103.7,102.2,0.023,2002,1343
santa clara,WCC,1.22,102.6,101.3,0.049,2020,1365
santa clara,WCC,-1.85,101.8,103.6,0.059000000000000004,2019,1365
santa clara,WCC,-10.34,99.2,109.5,0.018000000000000002,2018,1365
santa clara,WCC,2.81,105.5,102.7,-0.013999999999999999,2017,1365
santa clara,WCC,-7.07,101.8,108.9,0.019,2016,1365
santa clara,WCC,-2.14,105.9,108.0,0.019,2015,1365
santa clara,WCC,1.18,107.3,106.1,-0.043,2014,1365
santa clara,WCC,9.72,110.9,101.2,0.046,2013,1365
santa clara,WCC,-9.91,103.6,113.5,-0.075,2012,1365
santa clara,WCC,4.59,107.9,103.3,0.051,2011,1365
santa clara,WCC,-7.41,96.2,103.6,0.015,2010,1365
santa clara,WCC,2.25,101.6,99.3,-0.051,2009,1365
santa clara,WCC,1.34,100.9,99.6,-0.065,2008,1365
santa clara,WCC,10.03,106.7,96.7,0.035,2007,1365
santa clara,WCC,-0.41,100.7,101.1,0.013999999999999999,2006,1365
santa clara,WCC,3.65,106.4,102.7,-0.049,2005,1365
santa clara,WCC,-0.13,101.8,102.0,0.035,2004,1365
santa clara,WCC,-6.25,96.9,103.2,0.083,2003,1365
santa clara,WCC,-4.55,101.1,105.6,0.069,2002,1365
toledo,MAC,1.14,106.3,105.1,-0.057,2020,1405
toledo,MAC,12.0,110.0,98.0,0.047,2019,1405
toledo,MAC,5.31,113.9,108.6,0.049,2018,1405
toledo,MAC,2.69,108.8,106.1,-0.081,2017,1405
toledo,MAC,4.02,108.6,104.5,-0.121,2016,1405
toledo,MAC,7.46,113.3,105.8,-0.03,2015,1405
toledo,MAC,5.97,115.0,109.1,0.111,2014,1405
toledo,MAC,-1.31,104.2,105.5,0.012,2013,1405
toledo,MAC,-3.41,103.4,106.8,-0.013999999999999999,2012,1405
toledo,MAC,-20.65,91.9,112.6,-0.037000000000000005,2011,1405
toledo,MAC,-19.54,88.8,108.3,0.008,2010,1405
toledo,MAC,-13.31,92.6,105.9,0.01,2009,1405
toledo,MAC,-5.85,94.1,99.9,0.084,2008,1405
toledo,MAC,5.61,105.7,100.1,0.057,2007,1405
toledo,MAC,5.17,101.4,96.2,-0.023,2006,1405
toledo,MAC,7.85,107.4,99.5,-0.027999999999999997,2005,1405
toledo,MAC,4.36,109.0,104.7,0.115,2004,1405
toledo,MAC,3.03,103.6,100.6,-0.043,2003,1405
toledo,MAC,0.4,99.1,98.7,0.068,2002,1405
california,P12,1.1,101.5,100.4,0.09,2020,1143
california,P12,-7.2,102.9,110.1,0.037000000000000005,2019,1143
california,P12,-7.27,98.2,105.4,0.008,2018,1143
california,P12,12.13,104.9,92.7,-0.012,2017,1143
california,P12,18.32,112.5,94.2,-0.053,2016,1143
california,P12,5.25,104.2,99.0,0.062,2015,1143
california,P12,12.0,111.7,99.7,0.016,2014,1143
california,P12,13.11,107.3,94.2,0.040999999999999995,2013,1143
california,P12,16.37,111.3,94.9,-0.006999999999999999,2012,1143
california,P10,10.02,109.9,99.8,0.036000000000000004,2011,1143
california,P10,22.15,119.6,97.4,-0.043,2010,1143
california,P10,17.37,116.8,99.4,0.001,2009,1143
california,P10,11.51,115.8,104.3,-0.013000000000000001,2008,1143
california,P10,9.99,111.7,101.7,-0.02,2007,1143
california,P10,13.68,110.5,96.8,0.021,2006,1143
california,P10,1.76,102.0,100.2,0.028999999999999998,2005,1143
california,P10,5.51,103.7,98.2,-0.018000000000000002,2004,1143
california,P10,13.59,109.9,96.3,0.061,2003,1143
california,P10,16.03,109.8,93.7,0.08800000000000001,2002,1143
wofford,SC,1.08,104.5,103.4,-0.019,2020,1459
wofford,SC,20.71,118.4,97.6,0.06,2019,1459
wofford,SC,0.59,109.1,108.5,0.043,2018,1459
wofford,SC,1.54,109.9,108.4,-0.067,2017,1459
wofford,SC,-2.22,106.3,108.5,-0.017,2016,1459
wofford,SC,6.72,105.2,98.5,0.122,2015,1459
wofford,SC,-1.94,100.6,102.6,0.025,2014,1459
wofford,SC,-7.42,89.2,96.7,-0.057999999999999996,2013,1459
wofford,SC,-2.75,101.9,104.7,0.048,2012,1459
wofford,SC,8.17,112.3,104.2,-0.024,2011,1459
wofford,SC,10.12,104.6,94.4,-0.023,2010,1459
wofford,SC,-5.14,106.3,111.4,0.06,2009,1459
wofford,SC,-4.05,106.7,110.8,0.034,2008,1459
wofford,SC,-9.41,104.8,114.2,-0.016,2007,1459
wofford,SC,-8.13,99.6,107.7,-0.079,2006,1459
wofford,SC,-6.24,102.2,108.4,0.01,2005,1459
wofford,SC,-12.98,98.7,111.7,0.027999999999999997,2004,1459
wofford,SC,-3.75,104.2,108.0,0.016,2003,1459
wofford,SC,-7.7,94.1,101.8,0.015,2002,1459
south alabama,SB,1.05,104.9,103.9,0.063,2020,1375
south alabama,SB,-4.49,103.0,107.5,0.012,2019,1375
south alabama,SB,-5.32,96.9,102.2,-0.033,2018,1375
south alabama,SB,-6.76,98.7,105.5,0.012,2017,1375
south alabama,SB,-8.22,95.8,104.1,0.084,2016,1375
south alabama,SB,-11.28,101.0,112.2,0.085,2015,1375
south alabama,SB,-7.06,101.1,108.1,-0.047,2014,1375
south alabama,SB,-2.34,99.1,101.4,0.043,2013,1375
south alabama,SB,-3.57,101.1,104.6,0.10400000000000001,2012,1375
south alabama,SB,-12.45,99.8,112.2,0.040999999999999995,2011,1375
south alabama,SB,-8.52,96.2,104.7,0.11699999999999999,2010,1375
south alabama,SB,-1.28,102.8,104.1,0.037000000000000005,2009,1375
south alabama,SB,11.8,112.6,100.8,-0.002,2008,1375
south alabama,SB,1.55,104.5,103.0,0.017,2007,1375
south alabama,SB,9.28,109.1,99.9,0.055999999999999994,2006,1375
south alabama,SB,-6.2,96.1,102.3,-0.027999999999999997,2005,1375
south alabama,SB,-3.39,103.1,106.4,-0.039,2004,1375
south alabama,SB,0.85,105.4,104.6,-0.001,2003,1375
south alabama,SB,-9.0,96.0,105.0,-0.11699999999999999,2002,1375
western carolina,SC,1.04,107.3,106.3,0.049,2020,1441
western carolina,SC,-9.22,101.6,110.9,-0.051,2019,1441
western carolina,SC,-12.3,95.7,108.0,0.102,2018,1441
western carolina,SC,-15.11,90.0,105.1,0.027000000000000003,2017,1441
western carolina,SC,-2.92,101.5,104.4,0.021,2016,1441
western carolina,SC,-5.6,101.9,107.5,0.009000000000000001,2015,1441
western carolina,SC,-5.82,103.7,109.5,0.027999999999999997,2014,1441
western carolina,SC,-7.39,101.6,109.0,-0.031,2013,1441
western carolina,SC,-6.56,100.7,107.3,0.043,2012,1441
western carolina,SC,-1.81,98.7,100.5,0.044000000000000004,2011,1441
western carolina,SC,1.76,105.3,103.6,0.055999999999999994,2010,1441
western carolina,SC,-6.58,100.7,107.3,0.051,2009,1441
western carolina,SC,-7.58,98.6,106.1,-0.04,2008,1441
western carolina,SC,-8.33,101.6,109.9,0.005,2007,1441
western carolina,SC,-7.77,99.7,107.5,-0.036000000000000004,2006,1441
western carolina,SC,-14.34,92.6,106.9,-0.004,2005,1441
western carolina,SC,-6.88,98.0,104.9,-0.027999999999999997,2004,1441
western carolina,SC,-11.94,98.8,110.7,-0.022000000000000002,2003,1441
western carolina,SC,-6.37,100.0,106.4,-0.005,2002,1441
fresno st.,MWC,1.03,105.1,104.1,-0.11699999999999999,2020,1201
fresno st.,MWC,9.68,108.2,98.5,-0.011000000000000001,2019,1201
fresno st.,MWC,10.07,109.7,99.6,-0.057,2018,1201
fresno st.,MWC,6.37,104.6,98.2,-0.001,2017,1201
fresno st.,MWC,6.63,107.4,100.8,0.085,2016,1201
fresno st.,MWC,-2.92,102.8,105.7,0.068,2015,1201
fresno st.,MWC,5.05,110.2,105.2,0.013000000000000001,2014,1201
fresno st.,MWC,5.46,100.0,94.5,-0.062,2013,1201
fresno st.,WAC,-1.41,101.4,102.8,-0.09,2012,1201
fresno st.,WAC,-0.97,101.9,102.9,-0.033,2011,1201
fresno st.,WAC,0.58,100.1,99.5,-0.032,2010,1201
fresno st.,WAC,-3.78,99.7,103.5,-0.043,2009,1201
fresno st.,WAC,-3.02,98.8,101.8,-0.096,2008,1201
fresno st.,WAC,6.18,102.5,96.3,0.052000000000000005,2007,1201
fresno st.,WAC,2.78,105.6,102.8,0.039,2006,1201
fresno st.,WAC,-0.06,101.5,101.6,-0.002,2005,1201
fresno st.,WAC,7.09,106.7,99.6,-0.066,2004,1201
fresno st.,WAC,6.26,105.2,98.9,0.061,2003,1201
fresno st.,WAC,7.82,104.4,96.5,-0.025,2002,1201
towson,CAA,0.87,105.7,104.8,0.013999999999999999,2020,1406
towson,CAA,-10.48,100.1,110.5,-0.049,2019,1406
towson,CAA,1.29,106.0,104.7,-0.07,2018,1406
towson,CAA,4.22,105.5,101.2,-0.009000000000000001,2017,1406
towson,CAA,0.98,105.4,104.4,0.043,2016,1406
towson,CAA,-8.38,100.9,109.3,-0.025,2015,1406
towson,CAA,3.45,110.6,107.2,0.08,2014,1406
towson,CAA,-0.45,103.1,103.6,0.054000000000000006,2013,1406
towson,CAA,-22.63,87.3,109.9,-0.036000000000000004,2012,1406
towson,CAA,-10.51,105.8,116.3,-0.069,2011,1406
towson,CAA,-7.91,102.5,110.5,0.01,2010,1406
towson,CAA,-7.99,101.2,109.2,0.03,2009,1406
towson,CAA,-7.45,99.2,106.7,0.039,2008,1406
towson,CAA,0.74,105.5,104.8,-0.03,2007,1406
towson,CAA,-7.97,103.1,111.1,0.07400000000000001,2006,1406
towson,CAA,-15.02,96.0,111.0,-0.062,2005,1406
towson,CAA,-12.15,94.7,106.9,0.024,2004,1406
towson,CAA,-23.81,84.6,108.4,-0.015,2003,1406
towson,CAA,-12.9,90.4,103.3,0.113,2002,1406
uc santa barbara,BW,0.76,106.1,105.3,0.022000000000000002,2020,1364
uc santa barbara,BW,-0.8,105.0,105.8,0.035,2019,1364
uc santa barbara,BW,4.27,111.4,107.1,0.034,2018,1364
uc santa barbara,BW,-17.84,91.3,109.2,0.009000000000000001,2017,1364
uc santa barbara,BW,6.83,106.3,99.5,-0.006,2016,1364
uc santa barbara,BW,6.0,109.3,103.3,-0.034,2015,1364
uc santa barbara,BW,6.25,110.6,104.4,0.055999999999999994,2014,1364
uc santa barbara,BW,-4.8,98.5,103.3,-0.04,2013,1364
uc santa barbara,BW,6.37,111.1,104.7,-0.009000000000000001,2012,1364
uc santa barbara,BW,3.15,103.7,100.5,0.002,2011,1364
uc santa barbara,BW,2.11,100.0,97.9,0.125,2010,1364
uc santa barbara,BW,-0.09,99.8,99.9,-0.006,2009,1364
uc santa barbara,BW,4.93,102.3,97.3,0.062,2008,1364
uc santa barbara,BW,0.7,105.2,104.5,0.017,2007,1364
uc santa barbara,BW,-1.05,102.2,103.3,-0.016,2006,1364
uc santa barbara,BW,-5.18,96.4,101.6,-0.01,2005,1364
uc santa barbara,BW,3.45,101.9,98.5,-0.034,2004,1364
uc santa barbara,BW,6.46,104.2,97.7,-0.08,2003,1364
uc santa barbara,BW,8.87,108.2,99.3,-0.057999999999999996,2002,1364
southern utah,BSky,0.7,98.8,98.1,-0.063,2020,1381
southern utah,BSky,-9.91,96.5,106.4,0.048,2019,1381
southern utah,BSky,-7.74,102.2,110.0,0.062,2018,1381
southern utah,BSky,-18.33,101.3,119.7,-0.013999999999999999,2017,1381
southern utah,BSky,-20.3,98.2,118.5,-0.055,2016,1381
southern utah,BSky,-13.12,98.7,111.8,0.033,2015,1381
southern utah,BSky,-27.14,87.4,114.6,-0.049,2014,1381
southern utah,BSky,-13.6,92.1,105.7,-0.001,2013,1381
southern utah,Sum,-6.27,98.3,104.6,0.015,2012,1381
southern utah,Sum,-8.93,100.6,109.5,-0.013000000000000001,2011,1381
southern utah,Sum,-19.47,89.8,109.3,-0.003,2010,1381
southern utah,Sum,-5.39,102.1,107.5,-0.048,2009,1381
southern utah,Sum,-5.82,102.2,108.0,0.027000000000000003,2008,1381
southern utah,MCon,-2.55,103.5,106.1,-0.005,2007,1381
southern utah,MCon,-7.93,101.7,109.6,-0.1,2006,1381
southern utah,MCon,-10.44,101.3,111.8,0.07,2005,1381
southern utah,MCon,-9.85,100.7,110.5,-0.004,2004,1381
southern utah,MCon,-10.77,101.2,111.9,0.005,2003,1381
southern utah,MCon,-4.82,100.4,105.2,-0.037000000000000005,2002,1381
nebraska,B10,0.64,102.0,101.3,-0.047,2020,1304
nebraska,B10,15.53,112.6,97.0,-0.055,2019,1304
nebraska,B10,13.54,110.6,97.1,0.055,2018,1304
nebraska,B10,5.14,105.0,99.8,0.011000000000000001,2017,1304
nebraska,B10,8.82,110.4,101.6,-0.09699999999999999,2016,1304
nebraska,B10,4.62,99.6,95.0,-0.017,2015,1304
nebraska,B10,12.64,108.8,96.1,0.047,2014,1304
nebraska,B10,3.03,102.1,99.1,0.10400000000000001,2013,1304
nebraska,B10,1.62,103.4,101.7,0.034,2012,1304
nebraska,B12,11.82,104.9,93.1,-0.049,2011,1304
nebraska,B12,8.28,107.0,98.7,-0.067,2010,1304
nebraska,B12,12.21,103.5,91.3,-0.032,2009,1304
nebraska,B12,15.31,108.0,92.7,-0.042,2008,1304
nebraska,B12,8.99,109.0,100.0,-0.012,2007,1304
nebraska,B12,5.84,102.9,97.1,0.057,2006,1304
nebraska,B12,9.13,105.2,96.1,-0.08199999999999999,2005,1304
nebraska,B12,14.86,113.6,98.7,-0.09300000000000001,2004,1304
nebraska,B12,2.47,97.4,94.9,0.013999999999999999,2003,1304
nebraska,B12,5.0,105.8,100.8,-0.019,2002,1304
drake,MVC,0.62,102.0,101.3,0.065,2020,1179
drake,MVC,4.32,107.0,102.7,0.094,2019,1179
drake,MVC,1.09,105.9,104.8,0.016,2018,1179
drake,MVC,-8.17,103.0,111.1,-0.083,2017,1179
drake,MVC,-8.6,104.1,112.7,-0.10099999999999999,2016,1179
drake,MVC,-9.03,105.3,114.3,-0.027000000000000003,2015,1179
drake,MVC,-1.46,105.0,106.5,0.024,2014,1179
drake,MVC,4.55,107.2,102.6,0.002,2013,1179
drake,MVC,2.63,101.1,98.5,0.036000000000000004,2012,1179
drake,MVC,-3.5,101.4,104.9,-0.01,2011,1179
drake,MVC,-0.01,107.2,107.2,0.012,2010,1179
drake,MVC,1.8,102.4,100.6,-0.032,2009,1179
drake,MVC,21.46,120.0,98.5,0.011000000000000001,2008,1179
drake,MVC,5.64,113.8,108.2,0.052000000000000005,2007,1179
drake,MVC,2.87,107.0,104.2,-0.062,2006,1179
drake,MVC,2.47,105.3,102.8,0.022000000000000002,2005,1179
drake,MVC,-0.03,100.9,100.9,-0.012,2004,1179
drake,MVC,-6.22,101.7,107.9,-0.024,2003,1179
drake,MVC,-1.41,107.1,108.5,0.03,2002,1179
charlotte,CUSA,0.45,98.5,98.0,0.008,2020,1150
charlotte,CUSA,-11.17,95.4,106.6,-0.005,2019,1150
charlotte,CUSA,-12.81,99.3,112.1,-0.024,2018,1150
charlotte,CUSA,-6.35,103.1,109.5,0.033,2017,1150
charlotte,CUSA,-2.84,105.8,108.7,-0.04,2016,1150
charlotte,CUSA,1.92,109.9,108.0,-0.105,2015,1150
charlotte,CUSA,-0.54,102.7,103.2,0.046,2014,1150
charlotte,A10,3.9,101.4,97.5,0.133,2013,1150
charlotte,A10,1.65,100.0,98.4,0.003,2012,1150
charlotte,A10,-4.04,101.5,105.5,-0.009000000000000001,2011,1150
charlotte,A10,7.91,108.7,100.8,0.068,2010,1150
charlotte,A10,1.84,103.9,102.0,-0.095,2009,1150
charlotte,A10,9.53,104.6,95.1,-0.006,2008,1150
charlotte,A10,0.13,106.2,106.1,0.003,2007,1150
charlotte,A10,7.45,107.5,100.0,-0.004,2006,1150
charlotte,CUSA,12.15,111.6,99.5,0.042,2005,1150
charlotte,CUSA,14.25,112.7,98.5,0.015,2004,1150
charlotte,CUSA,5.97,104.5,98.5,-0.006999999999999999,2003,1150
charlotte,CUSA,15.73,114.2,98.5,-0.008,2002,1150
massachusetts,A10,0.43,102.9,102.5,0.012,2020,1269
massachusetts,A10,-6.16,102.8,108.9,-0.061,2019,1269
massachusetts,A10,-4.09,106.4,110.5,-0.013000000000000001,2018,1269
massachusetts,A10,0.63,100.6,100.0,-0.042,2017,1269
massachusetts,A10,-0.29,102.8,103.1,0.008,2016,1269
massachusetts,A10,4.16,106.5,102.3,0.069,2015,1269
massachusetts,A10,13.46,110.0,96.5,0.065,2014,1269
massachusetts,A10,7.91,107.4,99.5,0.08,2013,1269
massachusetts,A10,9.83,106.2,96.3,0.055,2012,1269
massachusetts,A10,-1.32,98.4,99.7,0.044000000000000004,2011,1269
massachusetts,A10,0.12,102.7,102.6,0.004,2010,1269
massachusetts,A10,2.22,105.1,102.9,-0.039,2009,1269
massachusetts,A10,13.1,110.5,97.3,0.005,2008,1269
massachusetts,A10,12.36,109.1,96.8,0.009000000000000001,2007,1269
massachusetts,A10,6.48,101.1,94.6,-0.069,2006,1269
massachusetts,A10,-1.56,99.0,100.6,0.136,2005,1269
massachusetts,A10,-3.13,103.0,106.1,-0.022000000000000002,2004,1269
massachusetts,A10,-3.25,96.5,99.8,-0.011000000000000001,2003,1269
massachusetts,A10,3.17,102.0,98.8,0.002,2002,1269
north florida,ASun,0.37,112.0,111.6,0.034,2020,1316
north florida,ASun,-0.95,103.8,104.7,0.015,2019,1316
north florida,ASun,-10.65,107.7,118.4,0.07400000000000001,2018,1316
north florida,ASun,-7.64,101.8,109.5,0.025,2017,1316
north florida,ASun,-1.19,113.9,115.0,0.057999999999999996,2016,1316
north florida,ASun,2.26,108.4,106.2,-0.022000000000000002,2015,1316
north florida,ASun,-7.75,103.3,111.1,0.08900000000000001,2014,1316
north florida,ASun,-7.51,101.0,108.5,-0.01,2013,1316
north florida,ASun,-1.93,103.1,105.1,0.065,2012,1316
north florida,ASun,-4.79,99.7,104.5,0.087,2011,1316
north florida,ASun,-10.47,91.8,102.3,0.095,2010,1316
north florida,ASun,-20.03,89.3,109.4,0.015,2009,1316
north florida,ASun,-23.54,86.3,109.9,-0.061,2008,1316
north florida,ASun,-26.02,82.6,108.6,-0.1,2007,1316
north florida,ASun,-21.22,94.5,115.7,-0.09300000000000001,2006,1316
ohio,MAC,0.36,103.6,103.3,-0.01,2020,1325
ohio,MAC,-1.53,98.6,100.1,0.062,2019,1325
ohio,MAC,-2.74,100.4,103.1,-0.047,2018,1325
